Danh mục,Danh mục con,Tên sản phẩm,Mã sản phẩm,Màu sắc,Size,Tình trạng,Giá gốc,Giảm giá,Giá bán,Link sản phẩm,Link hình ảnh,Đặc điểm
Giày Nam,Sandal Nam,Giày sandal nam da quai chéo BQ SD 031,SDM0022-DEN01-38,Bò,"38, 39, 40, 41, 42, 43",Còn hàng,379000.0,12% giảm,333520.0,https://giaybq.com.vn/products/giay-sandal-nam-da-quai-cheo-bq-sd-031,//product.hstatic.net/200000473357/product/loc_1174_copy_23d2599a72dd4b06814f0fc89b7cfb53_small.jpg,Quai: Da XítĐế: TPRMàu sắc: Đen - BòSize: 38 - 43
Giày Nam,Sandal Nam,Giày sandal nam da quai ngang thời trang BQ SD 030,SDM0021-DEN01-38,Đen,"38, 39, 40, 41, 42, 43",Còn hàng,379000.0,12% giảm,333520.0,https://giaybq.com.vn/products/giay-sandal-nam-da-quai-ngang-thoi-trang-bq-sd-030,//product.hstatic.net/200000473357/product/loc_0905_copy_ed4ccb609b95468d90fecd1d05f92608_small.jpg,Quai: Da xítĐế: TPRMàu sắc: Đen - NâuSize: 38 - 43
Giày Nam,Sandal Nam,Giày sandal nam da quai ngang thời trang BQ SD 030,SDM0021-DEN01-38,Nâu,"38, 39, 40, 41, 42, 43",Còn hàng,379000.0,12% giảm,333520.0,https://giaybq.com.vn/products/giay-sandal-nam-da-quai-ngang-thoi-trang-bq-sd-030,//product.hstatic.net/200000473357/product/loc_5933_copy_f6cda5acf91a4639a69e79c4fafce59f_small.jpg,Quai: Da xítĐế: TPRMàu sắc: Đen - NâuSize: 38 - 43
Giày Nam,Sandal Nam,Giày sandal nam da thật hai quai ngang BQ SD 839,SDM0034-DEN01-38,Đen,"38, 39, 40, 41, 42, 43",Còn hàng,409000.0,12% giảm,359920.0,https://giaybq.com.vn/products/giay-sandal-nam-da-that-hai-quai-ngang-bq-sd-839,//product.hstatic.net/200000473357/product/loc_8554_copy_8eb2ca7042ce4bcd98acc64afa9fd345_small.jpg,"✓ Chất liệu quai: Microfiber✓ Chất liệu lót: EVA✓ Chất liệu đế: Kép cao✓ Màu sắc: Đen, Nâu, Xám✓ Size: 38-43 | ✓ Chất liệu quai: Microfiber | ✓ Chất liệu lót: EVA | ✓ Chất liệu đế: Kép cao | ✓ Màu sắc: Đen, Nâu, Xám | ✓ Size: 38-43"
Giày Nam,Sandal Nam,Giày sandal nam da thật hai quai ngang BQ SD 839,SDM0034-DEN01-38,Nâu,"38, 39, 40, 41, 42, 43",Còn hàng,409000.0,12% giảm,359920.0,https://giaybq.com.vn/products/giay-sandal-nam-da-that-hai-quai-ngang-bq-sd-839,//product.hstatic.net/200000473357/product/loc_8588_copy_2b656b9e624b4a85bb86d6657efce17f_small.jpg,"✓ Chất liệu quai: Microfiber✓ Chất liệu lót: EVA✓ Chất liệu đế: Kép cao✓ Màu sắc: Đen, Nâu, Xám✓ Size: 38-43 | ✓ Chất liệu quai: Microfiber | ✓ Chất liệu lót: EVA | ✓ Chất liệu đế: Kép cao | ✓ Màu sắc: Đen, Nâu, Xám | ✓ Size: 38-43"
Giày Nam,Sandal Nam,Giày sandal nam da thật hai quai ngang BQ SD 839,SDM0034-DEN01-38,Xám,"38, 39, 40, 41, 42, 43",Còn hàng,409000.0,12% giảm,359920.0,https://giaybq.com.vn/products/giay-sandal-nam-da-that-hai-quai-ngang-bq-sd-839,//product.hstatic.net/200000473357/product/loc_8649_copy_92df5d5cde0a4a76965d6b47497c0b85_small.jpg,"✓ Chất liệu quai: Microfiber✓ Chất liệu lót: EVA✓ Chất liệu đế: Kép cao✓ Màu sắc: Đen, Nâu, Xám✓ Size: 38-43 | ✓ Chất liệu quai: Microfiber | ✓ Chất liệu lót: EVA | ✓ Chất liệu đế: Kép cao | ✓ Màu sắc: Đen, Nâu, Xám | ✓ Size: 38-43"
Giày Nam,Sandal Nam,Giày sandal nam da thật quai ngang thời trang BQ SD 2025,SDM0018-DEN01-38,Nâu,"38, 39, 40, 41, 42, 43",Còn hàng,459000.0,12% giảm,403920.0,https://giaybq.com.vn/products/giay-sandal-nam-da-that-quai-ngang-thoi-trang-bq-sd-2025,//product.hstatic.net/200000473357/product/vvv_6696_edda6cf96da943689b8c29515ed2743a_small.jpg,"✓ Chất liệu quai: Da ✓ Mặt tẩy: Da✓ Chất liệu đế: TPR ✓ Độ cao: 0,5 cm ✓ Màu sắc: Đen, nâu ✓ Size: 38-43 | ✓ Chất liệu quai: Da | ✓ Mặt tẩy: Da | ✓ Chất liệu đế: TPR | ✓ Độ cao: 0,5 cm | ✓ Màu sắc: Đen, nâu | ✓ Size: 38-43"
Giày Nam,Sandal Nam,Giày sandal nam da thật quai ngang thời trang BQ SD 2025,SDM0018-DEN01-38,Đen,"38, 39, 40, 41, 42, 43",Còn hàng,459000.0,12% giảm,403920.0,https://giaybq.com.vn/products/giay-sandal-nam-da-that-quai-ngang-thoi-trang-bq-sd-2025,//product.hstatic.net/200000473357/product/vvv_6828_a4ad99d70e3b48f38acd639d9346156a_small.jpg,"✓ Chất liệu quai: Da ✓ Mặt tẩy: Da✓ Chất liệu đế: TPR ✓ Độ cao: 0,5 cm ✓ Màu sắc: Đen, nâu ✓ Size: 38-43 | ✓ Chất liệu quai: Da | ✓ Mặt tẩy: Da | ✓ Chất liệu đế: TPR | ✓ Độ cao: 0,5 cm | ✓ Màu sắc: Đen, nâu | ✓ Size: 38-43"
Giày Nam,Sandal Nam,Giày sandal nam hai quai dán BQ SD 100,SDM0058-DEN01-38,Xám,"38, 39, 40, 41, 42, 43",Còn hàng,479000.0,10% giảm,431100.0,https://giaybq.com.vn/products/giay-sandal-nam-hai-quai-dan-bq-sd-100,//product.hstatic.net/200000473357/product/loc_2447_copy_16b65a3b9018482b87372d3940b66eb4_small.jpg,"✓ Chất liệu quai: Da✓ Chất liệu mặt: Microfiber✓ Chất liệu đế: TPR✓ Màu sắc: Đen, Xám✓ Size: 38 - 44 | ✓ Chất liệu quai: Da | ✓ Chất liệu mặt: Microfiber | ✓ Chất liệu đế: TPR | ✓ Màu sắc: Đen, Xám | ✓ Size: 38 - 44"
Giày Nam,Sandal Nam,Giày sandal nam hai quai dán BQ SD 100,SDM0058-DEN01-38,Đen,"38, 39, 40, 41, 42, 43",Còn hàng,479000.0,10% giảm,431100.0,https://giaybq.com.vn/products/giay-sandal-nam-hai-quai-dan-bq-sd-100,//product.hstatic.net/200000473357/product/loc_2504_copy_112ce660278f45b99d708981ad29dd50_small.jpg,"✓ Chất liệu quai: Da✓ Chất liệu mặt: Microfiber✓ Chất liệu đế: TPR✓ Màu sắc: Đen, Xám✓ Size: 38 - 44 | ✓ Chất liệu quai: Da | ✓ Chất liệu mặt: Microfiber | ✓ Chất liệu đế: TPR | ✓ Màu sắc: Đen, Xám | ✓ Size: 38 - 44"
Giày Nam,Sandal Nam,Giày sandal nam hai quai ngang BQ SD 004,SDM0167-DEN01-38,Xám,"38, 39, 40, 41, 42, 43, 44",Còn hàng,559000.0,10% giảm,503100.0,https://giaybq.com.vn/products/giay-sandal-nam-hai-quai-ngang-bq-sd-004,//product.hstatic.net/200000473357/product/loc_2302_copy_e52914ed81f240bf9f255bb93e7c40f8_small.jpg,"✓ Chất liệu quai: Da✓ Chất liệu mặt: Microfiber✓ Chất liệu đế: TPR✓ Màu sắc: Đen, Xám✓ Size: 38 - 44 | ✓ Chất liệu quai: Da | ✓ Chất liệu mặt: Microfiber | ✓ Chất liệu đế: TPR | ✓ Màu sắc: Đen, Xám | ✓ Size: 38 - 44"
Giày Nam,Sandal Nam,Giày sandal nam hai quai ngang BQ SD 004,SDM0167-DEN01-38,Đen,"38, 39, 40, 41, 42, 43, 44",Còn hàng,559000.0,10% giảm,503100.0,https://giaybq.com.vn/products/giay-sandal-nam-hai-quai-ngang-bq-sd-004,//product.hstatic.net/200000473357/product/loc_2352_copy_-_copy_9b3230e3bd1b473483d996315193ab08_small.jpg,"✓ Chất liệu quai: Da✓ Chất liệu mặt: Microfiber✓ Chất liệu đế: TPR✓ Màu sắc: Đen, Xám✓ Size: 38 - 44 | ✓ Chất liệu quai: Da | ✓ Chất liệu mặt: Microfiber | ✓ Chất liệu đế: TPR | ✓ Màu sắc: Đen, Xám | ✓ Size: 38 - 44"
Giày Nam,Sandal Nam,Giày sandal nam hai quai ngang BQ SD 913,SDM0099-DEN01-38,Đen,"38, 39, 40, 41, 42, 43",Còn hàng,399000.0,15% giảm,339150.0,https://giaybq.com.vn/products/giay-sandal-nam-hai-quai-ngang-bq-sd-913,//product.hstatic.net/200000473357/product/loc_2867_copy_60917d4837834f58ab5a478f140a73e6_small.jpg,"✓ Chất liệu đế: đế TPR | ✓ Màu sắc: đen, nâu | ✓ Size: 38-43"
Giày Nam,Sandal Nam,Giày sandal nam hai quai ngang BQ SD 913,SDM0099-DEN01-38,Nâu,"38, 39, 40, 41, 42, 43",Còn hàng,399000.0,15% giảm,339150.0,https://giaybq.com.vn/products/giay-sandal-nam-hai-quai-ngang-bq-sd-913,//product.hstatic.net/200000473357/product/loc_2894_copy_4aa800b7725e45fba1a418b08b44a55d_small.jpg,"✓ Chất liệu đế: đế TPR | ✓ Màu sắc: đen, nâu | ✓ Size: 38-43"
Giày Nam,Sandal Nam,Giày sandal nam hai quai ngang BQ SD 915,SDM0076-DEN01-38,Nâu,"38, 39, 40, 41, 42, 43",Còn hàng,439000.0,12% giảm,386320.0,https://giaybq.com.vn/products/giay-sandal-nam-hai-quai-ngang-bq-sd-915,//product.hstatic.net/200000473357/product/loc_1069_copy_dde32cae8f3c4194a59914c482e7368d_small.jpg,Quai: DaLót: DaĐế: PUMàu sắc: Đen - Nâu Size: 38 - 43
Giày Nam,Sandal Nam,Giày sandal nam hai quai ngang BQ SD 915,SDM0076-DEN01-38,Đen,"38, 39, 40, 41, 42, 43",Còn hàng,439000.0,12% giảm,386320.0,https://giaybq.com.vn/products/giay-sandal-nam-hai-quai-ngang-bq-sd-915,//product.hstatic.net/200000473357/product/loc_1117_copy_c0230664f82042efb9bfe5268d7890a5_small.jpg,Quai: DaLót: DaĐế: PUMàu sắc: Đen - Nâu Size: 38 - 43
Giày Nam,Sandal Nam,Giày sandal nam hai quai ngang gắn khoá BQ SD 842,SDM0037-DEN01-38,Bò,"38, 39, 40, 41, 42, 43",Còn hàng,409000.0,12% giảm,359920.0,https://giaybq.com.vn/products/giay-sandal-nam-hai-quai-ngang-gan-khoa-bq-sd-842,//product.hstatic.net/200000473357/product/loc_8569_copy_d3f4f7962dde44ca9eb8a510c561ba22_small.jpg,"✓ Chất liệu quai: Da✓ Chất liệu lót: Da✓ Chất liệu đế: Kép cao✓ Màu sắc: Đen, Bò✓ Size: 38-43 | ✓ Chất liệu quai: Da | ✓ Chất liệu lót: Da | ✓ Chất liệu đế: Kép cao | ✓ Màu sắc: Đen, Bò | ✓ Size: 38-43"
Giày Nam,Sandal Nam,Giày sandal nam hai quai ngang gắn khoá BQ SD 842,SDM0037-DEN01-38,Đen,"38, 39, 40, 41, 42, 43",Còn hàng,409000.0,12% giảm,359920.0,https://giaybq.com.vn/products/giay-sandal-nam-hai-quai-ngang-gan-khoa-bq-sd-842,//product.hstatic.net/200000473357/product/loc_8667_copy_4479bceb30104b5fb9c72700109d2f07_small.jpg,"✓ Chất liệu quai: Da✓ Chất liệu lót: Da✓ Chất liệu đế: Kép cao✓ Màu sắc: Đen, Bò✓ Size: 38-43 | ✓ Chất liệu quai: Da | ✓ Chất liệu lót: Da | ✓ Chất liệu đế: Kép cao | ✓ Màu sắc: Đen, Bò | ✓ Size: 38-43"
Giày Nam,Sandal Nam,Giày sandal nam quai chéo BQ SD 002,SDM0168-DEN01-38,Xám,"38, 39, 40, 41, 42, 43",Còn hàng,559000.0,10% giảm,503100.0,https://giaybq.com.vn/products/giay-sandal-nam-quai-cheo-bq-sd-002,//product.hstatic.net/200000473357/product/loc_2215_copy_5c29535893b141f9a940a712c13760d4_small.jpg,"✓ Chất liệu quai: Da✓ Chất liệu mặt: Microfiber✓ Chất liệu đế: TPR✓ Màu sắc: Đen, Xám✓ Size: 35 - 39 | ✓ Chất liệu quai: Da | ✓ Chất liệu mặt: Microfiber | ✓ Chất liệu đế: TPR | ✓ Màu sắc: Đen, Xám | ✓ Size: 35 - 39"
Giày Nam,Sandal Nam,Giày sandal nam quai chéo BQ SD 002,SDM0168-DEN01-38,Đen,"38, 39, 40, 41, 42, 43",Còn hàng,559000.0,10% giảm,503100.0,https://giaybq.com.vn/products/giay-sandal-nam-quai-cheo-bq-sd-002,//product.hstatic.net/200000473357/product/loc_2278_copy_2e2880e711c8420daa86f3ef8b2f6239_small.jpg,"✓ Chất liệu quai: Da✓ Chất liệu mặt: Microfiber✓ Chất liệu đế: TPR✓ Màu sắc: Đen, Xám✓ Size: 35 - 39 | ✓ Chất liệu quai: Da | ✓ Chất liệu mặt: Microfiber | ✓ Chất liệu đế: TPR | ✓ Màu sắc: Đen, Xám | ✓ Size: 35 - 39"
Giày Nam,Sandal Nam,Giày sandal nam quai chữ H BQ SD 860,SDM0073-DEN01-38,Nâu,"38, 39, 40, 41, 42, 43",Còn hàng,449000.0,15% giảm,381650.0,https://giaybq.com.vn/products/giay-sandal-nam-quai-chu-h-bq-sd-860,//product.hstatic.net/200000473357/product/vvv_6713_copy_5d05f87d58d0482f91d655d5f38267dd_small.jpg,"✓ Chất liệu quai: Da xít✓ Mặt tẩy: PU✓ Chất liệu đế: TPR ✓ Màu sắc: Đen, Nâu, Xám✓ Size: 38 - 43 | ✓ Chất liệu quai: Da xít | ✓ Mặt tẩy: PU | ✓ Chất liệu đế: TPR | ✓ Màu sắc: Đen, Nâu, Xám | ✓ Size: 38 - 43"
Giày Nam,Sandal Nam,Giày sandal nam quai chữ H BQ SD 860,SDM0073-DEN01-38,Đen,"38, 39, 40, 41, 42, 43",Còn hàng,449000.0,15% giảm,381650.0,https://giaybq.com.vn/products/giay-sandal-nam-quai-chu-h-bq-sd-860,//product.hstatic.net/200000473357/product/vvv_6724_copy_af83f4b3c786442abb26fa072274c38c_small.jpg,"✓ Chất liệu quai: Da xít✓ Mặt tẩy: PU✓ Chất liệu đế: TPR ✓ Màu sắc: Đen, Nâu, Xám✓ Size: 38 - 43 | ✓ Chất liệu quai: Da xít | ✓ Mặt tẩy: PU | ✓ Chất liệu đế: TPR | ✓ Màu sắc: Đen, Nâu, Xám | ✓ Size: 38 - 43"
Giày Nam,Sandal Nam,Giày sandal nam quai chữ H BQ SD 860,SDM0073-DEN01-38,Xám,"38, 39, 40, 41, 42, 43",Còn hàng,449000.0,15% giảm,381650.0,https://giaybq.com.vn/products/giay-sandal-nam-quai-chu-h-bq-sd-860,//product.hstatic.net/200000473357/product/vvv_6732_copy_b2fde86bd48a4f7aa10e0bf273dc82fd_small.jpg,"✓ Chất liệu quai: Da xít✓ Mặt tẩy: PU✓ Chất liệu đế: TPR ✓ Màu sắc: Đen, Nâu, Xám✓ Size: 38 - 43 | ✓ Chất liệu quai: Da xít | ✓ Mặt tẩy: PU | ✓ Chất liệu đế: TPR | ✓ Màu sắc: Đen, Nâu, Xám | ✓ Size: 38 - 43"
Giày Nam,Sandal Nam,Giày sandal nam quai chữ H BQ SD 860,SDM0073-DEN01-38,Bò,"35, 39, 40, 41, 42, 43",Còn hàng,449000.0,15% giảm,381650.0,https://giaybq.com.vn/products/giay-sandal-nam-quai-chu-h-bq-sd-860,//product.hstatic.net/200000473357/product/vvv_6740_copy_2c833e12dde24308be04f6015c75bdae_small.jpg,"✓ Chất liệu quai: Da xít✓ Mặt tẩy: PU✓ Chất liệu đế: TPR ✓ Màu sắc: Đen, Nâu, Xám✓ Size: 38 - 43 | ✓ Chất liệu quai: Da xít | ✓ Mặt tẩy: PU | ✓ Chất liệu đế: TPR | ✓ Màu sắc: Đen, Nâu, Xám | ✓ Size: 38 - 43"
Giày Nam,Sandal Nam,Giày sandal nam quai dù BQ SD BQ052,SDM0103-DEN01-39,Xám,"39, 40, 41, 42, 43, 44",Còn hàng,409000.0,12% giảm,359920.0,https://giaybq.com.vn/products/giay-sandal-nam-quai-du-bq-sd-bq052,//product.hstatic.net/200000473357/product/loc_2259_copy_ca6b895d051d433a820dabf76884bb44_small.jpg,Quai: Dù phối microfiberMặt: PhylonĐế: PhylonMàu sắc: Đen - XámSize: 39 - 44
Giày Nam,Sandal Nam,Giày sandal nam quai dù BQ SD BQ052,SDM0103-DEN01-39,Đen,"39, 40, 41, 42, 43, 44",Còn hàng,409000.0,12% giảm,359920.0,https://giaybq.com.vn/products/giay-sandal-nam-quai-du-bq-sd-bq052,//product.hstatic.net/200000473357/product/loc_2400_copy_b09e9561f402451683a3df6caf2691ac_small.jpg,Quai: Dù phối microfiberMặt: PhylonĐế: PhylonMàu sắc: Đen - XámSize: 39 - 44
Giày Nam,Sandal Nam,Giày sandal nam quai ngang BQ SD TH758,SDM0067-DEN01-39,Bò,"38, 39, 40, 41, 42, 43, 44",Còn hàng,439000.0,12% giảm,386320.0,https://giaybq.com.vn/products/giay-sandal-nam-quai-ngang-bq-sd-th758,//product.hstatic.net/200000473357/product/loc_2154_copy_6f822b896a2a4c59ac1b11016e2d1238_small.jpg,Quai: XítMặt: XítĐế: TPRMàu sắc: Đen - Nâu - BòSize: 38 - 44
Giày Nam,Sandal Nam,Giày sandal nam quai ngang BQ SD TH758,SDM0067-DEN01-39,Nâu,"39, 40, 41, 42, 43, 44",Còn hàng,439000.0,12% giảm,386320.0,https://giaybq.com.vn/products/giay-sandal-nam-quai-ngang-bq-sd-th758,//product.hstatic.net/200000473357/product/loc_2359_copy_100aa3d037b4411caa6f0579fc28d808_small.jpg,Quai: XítMặt: XítĐế: TPRMàu sắc: Đen - Nâu - BòSize: 38 - 44
Giày Nam,Sandal Nam,Giày sandal nam quai ngang BQ SD TH758,SDM0067-DEN01-39,Đen,"39, 40, 41, 42, 43, 44",Còn hàng,439000.0,12% giảm,386320.0,https://giaybq.com.vn/products/giay-sandal-nam-quai-ngang-bq-sd-th758,//product.hstatic.net/200000473357/product/loc_2407_copy_75d0f86183df4622957e71376982f2d9_small.jpg,Quai: XítMặt: XítĐế: TPRMàu sắc: Đen - Nâu - BòSize: 38 - 44
Giày Nam,Sandal Nam,Giày sandal nam đi học quai chéo đế phylon SD BQ028,SDM0061-DEN01-38,Xám,"38, 39, 40, 41, 42, 43, 44",Còn hàng,429000.0,12% giảm,377520.0,https://giaybq.com.vn/products/giay-sandal-nam-di-hoc-quai-cheo-de-phylon-sd-bq028,//product.hstatic.net/200000473357/product/loc_3052_copy_5be8609eee0b4209b5309e7b8a53ca47_small.jpg,Quai: DùĐế: PhylonMàu sắc: Đen - Xám Size: 38 - 44
Giày Nam,Sandal Nam,Giày sandal nam đi học quai chéo đế phylon SD BQ028,SDM0061-DEN01-38,Đen,"38, 39, 40, 41, 42, 43, 44",Còn hàng,429000.0,12% giảm,377520.0,https://giaybq.com.vn/products/giay-sandal-nam-di-hoc-quai-cheo-de-phylon-sd-bq028,//product.hstatic.net/200000473357/product/loc_3210_copy_24541a6e914a4a5bb6d6b65b218caff5_small.jpg,Quai: DùĐế: PhylonMàu sắc: Đen - Xám Size: 38 - 44
Giày Nam,Sandal Nam,Giày sandal quai ngang đế eva BQ SD 4569.03-673,SDW0044-XAM01-35,Nâu,"35, 36, 37, 38, 39, 40, 41, 42, 43",Còn hàng,379000.0,12% giảm,333520.0,https://giaybq.com.vn/products/giay-sandal-quai-ngang-de-eva-bq-sd-4569-03-673,//product.hstatic.net/200000473357/product/loc_2284_copy_df5777c6f9344df68fbc937688af4979_small.jpg,Quai: MicrofiberMặt: PUĐế: EvaMàu sắc: Đen - Nâu Size: 35 - 43
Giày Nam,Sandal Nam,Giày sandal quai ngang đế eva BQ SD 4569.03-673,SDW0044-XAM01-35,Xám,"35, 36, 37, 38, 39, 40, 41, 42, 43",Còn hàng,379000.0,12% giảm,333520.0,https://giaybq.com.vn/products/giay-sandal-quai-ngang-de-eva-bq-sd-4569-03-673,//product.hstatic.net/200000473357/product/loc_2365_copy_835d38e8a833494f9cd76647b4cb1330_small.jpg,Quai: MicrofiberMặt: PUĐế: EvaMàu sắc: Đen - Nâu Size: 35 - 43
Giày Nam,Sandal Nam,Giày sandal rọ nam da êm mềm BQ SD 7023,SDM0101-DEN01-38,Đen,"38, 39, 40, 41, 42, 43",Còn hàng,469000.0,12% giảm,412720.0,https://giaybq.com.vn/products/giay-sandal-ro-nam-da-em-mem-bq-sd-7023,//product.hstatic.net/200000473357/product/loc_0864_copy_9c2bd30c933b4e79984d8ce138447494_small.jpg,"✓ Chất liệu quai: Da✓ Chất liệu lót: Da✓ Chất liệu đế: TPR✓ Màu sắc: Đen, nâu✓ Size: 38 - 43 | ✓ Chất liệu quai: Da | ✓ Chất liệu lót: Da | ✓ Chất liệu đế: TPR | ✓ Màu sắc: Đen, nâu | ✓ Size: 38 - 43"
Giày Nam,Sandal Nam,Giày sandal rọ nam da êm mềm BQ SD 7023,SDM0101-DEN01-38,Nâu,"38, 39, 40, 41, 42, 43",Còn hàng,469000.0,12% giảm,412720.0,https://giaybq.com.vn/products/giay-sandal-ro-nam-da-em-mem-bq-sd-7023,//product.hstatic.net/200000473357/product/loc_5571_copy_afbd005229184544b296e07ee271d54d_small.jpg,"✓ Chất liệu quai: Da✓ Chất liệu lót: Da✓ Chất liệu đế: TPR✓ Màu sắc: Đen, nâu✓ Size: 38 - 43 | ✓ Chất liệu quai: Da | ✓ Chất liệu lót: Da | ✓ Chất liệu đế: TPR | ✓ Màu sắc: Đen, nâu | ✓ Size: 38 - 43"
Giày Nam,Sandal Nam,Giày sandal unisex đi học quai dù êm chân BQ SD 2801,SDW0054-DEN01-36,Kem,"36, 37, 38, 39, 40, 41, 42, 43",Còn hàng,329000.0,12% giảm,289520.0,https://giaybq.com.vn/products/giay-sandal-unisex-di-hoc-quai-du-em-chan-bq-sd-2801,//product.hstatic.net/200000473357/product/loc_5404_copy_754d08b9936c4419bc7d2b8adb9a57ec_small.jpg,Quai: DùĐế: IPMàu sắc: Đen - Xám - KemSize: 36 - 43
Giày Nam,Sandal Nam,Giày sandal unisex đi học quai dù êm chân BQ SD 2801,SDW0054-DEN01-36,Xám,"36, 37, 38, 39, 40, 41, 42, 43",Còn hàng,329000.0,12% giảm,289520.0,https://giaybq.com.vn/products/giay-sandal-unisex-di-hoc-quai-du-em-chan-bq-sd-2801,//product.hstatic.net/200000473357/product/loc_5680_copy_c3687c8c1f71468e964c0283f01fc02d_small.jpg,Quai: DùĐế: IPMàu sắc: Đen - Xám - KemSize: 36 - 43
Giày Nam,Sandal Nam,Giày sandal unisex đi học quai dù êm chân BQ SD 2801,SDW0054-DEN01-36,Đen,"36, 37, 38, 39, 40, 41, 42, 43",Còn hàng,329000.0,12% giảm,289520.0,https://giaybq.com.vn/products/giay-sandal-unisex-di-hoc-quai-du-em-chan-bq-sd-2801,//product.hstatic.net/200000473357/product/loc_5950_copy_c3179aa468e1424fb55db2cb0738e2de_small.jpg,Quai: DùĐế: IPMàu sắc: Đen - Xám - KemSize: 36 - 43
Giày Nam,Sandal Nam,Giày sandal đi học quai dán vải dù trẻ trung BQ SD 3757-518,SDW0042-DEN01-35,Rêu,"39, 40, 41, 42, 43",Còn hàng,339000.0,12% giảm,298320.0,https://giaybq.com.vn/products/giay-sandal-di-hoc-quai-dan-vai-du-tre-trung-bq-sd-3757-518,//product.hstatic.net/200000473357/product/loc_1112_copy_14d8b754a5e0476a8c2e304c650ca24e_small.jpg,Quai: DùĐế: PhylonMàu sắc: Đen - RêuSize: 35 - 38
Giày Nam,Sandal Nam,Giày sandal đi học quai dán vải dù trẻ trung BQ SD 3757-518,SDW0042-DEN01-35,Đen,"31, 32, 33, 34, 35, 36, 37, 38",Còn hàng,339000.0,12% giảm,298320.0,https://giaybq.com.vn/products/giay-sandal-di-hoc-quai-dan-vai-du-tre-trung-bq-sd-3757-518,//product.hstatic.net/200000473357/product/loc_5676_copy_34ed6b4da2184f408ffa3250caae5244_small.jpg,Quai: DùĐế: PhylonMàu sắc: Đen - RêuSize: 35 - 38
Giày Nam,Sandal Nam,Giày sandal đi học quai dán đế phylon BQ SD BQ043,SDT0007-DEN01-34,Đen,"34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44",Còn hàng,409000.0,20% giảm,327200.0,https://giaybq.com.vn/products/giay-sandal-di-hoc-quai-dan-de-phylon-bq-sd-bq043,//product.hstatic.net/200000473357/product/loc_3077_copy_1be88bd8d4d74375ab11b7b24694ee98_small.jpg,Quai: MicrofiberĐế: PhylonMàu sắc: Đen - Xám - NâuSize: 34 - 44
Giày Nam,Sandal Nam,Giày sandal đi học quai dán đế phylon BQ SD BQ043,SDT0007-DEN01-34,Xám,"34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44",Còn hàng,409000.0,20% giảm,327200.0,https://giaybq.com.vn/products/giay-sandal-di-hoc-quai-dan-de-phylon-bq-sd-bq043,//product.hstatic.net/200000473357/product/loc_3192_copy_1e1deb6cf1f34ee2a07b95107faa0f6d_small.jpg,Quai: MicrofiberĐế: PhylonMàu sắc: Đen - Xám - NâuSize: 34 - 44
Giày Nam,Sandal Nam,Giày sandal đi học quai dán đế phylon BQ SD BQ043,SDT0007-DEN01-34,Nâu,"39, 40, 41, 42, 43, 44",Còn hàng,409000.0,20% giảm,327200.0,https://giaybq.com.vn/products/giay-sandal-di-hoc-quai-dan-de-phylon-bq-sd-bq043,//product.hstatic.net/200000473357/product/mex_8999_copy_601bbb732437473189fde7f994038c78_small.jpg,Quai: MicrofiberĐế: PhylonMàu sắc: Đen - Xám - NâuSize: 34 - 44
Giày Nam,Sandal Nam,Giày sandal đi học quai dù trẻ trung BQ SD BQ044,SDT0008-DEN01-34,Đen,"34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44",Còn hàng,379000.0,20% giảm,303200.0,https://giaybq.com.vn/products/giay-sandal-di-hoc-quai-du-tre-trung-bq-sd-bq044,//product.hstatic.net/200000473357/product/loc_5683_copy_adf5b480ae2742e3871a05bf5b8efe7a_small.jpg,Quai: DùĐế: PhylonMàu sắc: Đen - NâuSize: 34 - 44
